14 10 6 15 2 11 7 3 12 13 8 9 4 5 0 1
14 6 12 15 4 7 13 5 10 11 2 3 8 9 0 1
14 6 10 15 2 7 11 3 12 13 4 5 8 9 0 1
14 12 10 8 15 13 11 9 6 7 4 5 2 3 0 1
14 10 12 8 15 11 13 9 6 7 2 3 4 5 0 1
14 12 6 4 15 13 7 5 10 11 8 9 2 3 0 1
14 10 6 2 15 11 7 3 12 13 8 9 4 5 0 1
14 6 12 4 15 7 13 5 10 11 2 3 8 9 0 1
14 6 10 2 15 7 11 3 12 13 4 5 8 9 0 1
14 15 12 13 10 11 8 6 9 7 4 5 2 3 0 1
14 15 10 11 12 13 8 6 9 7 2 3 4 5 0 1
14 15 12 13 6 7 4 10 5 11 8 9 2 3 0 1
14 15 10 11 6 7 2 12 3 13 8 9 4 5 0 1
14 15 6 7 12 13 4 10 5 11 2 3 8 9 0 1
14 15 6 7 10 11 2 12 3 13 4 5 8 9 0 1
14 12 15 13 10 11 8 6 9 7 4 5 2 3 0 1
14 10 15 11 12 13 8 6 9 7 2 3 4 5 0 1
14 12 15 13 6 7 4 10 5 11 8 9 2 3 0 1
14 10 15 11 6 7 2 12 3 13 8 9 4 5 0 1
14 6 15 7 12 13 4 10 5 11 2 3 8 9 0 1
14 6 15 7 10 11 2 12 3 13 4 5 8 9 0 1
14 15 12 10 13 11 8 6 9 7 4 5 2 3 0 1
14 15 10 12 11 13 8 6 9 7 2 3 4 5 0 1
14 15 12 6 13 7 4 10 5 11 8 9 2 3 0 1
14 15 10 6 11 7 2 12 3 13 8 9 4 5 0 1
14 15 6 12 7 13 4 10 5 11 2 3 8 9 0 1
14 15 6 10 7 11 2 12 3 13 4 5 8 9 0 1
14 12 15 10 13 11 8 6 9 7 4 5 2 3 0 1
14 10 15 12 11 13 8 6 9 7 2 3 4 5 0 1
14 12 15 6 13 7 4 10 5 11 8 9 2 3 0 1
14 10 15 6 11 7 2 12 3 13 8 9 4 5 0 1
14 6 15 12 7 13 4 10 5 11 2 3 8 9 0 1
14 6 15 10 7 11 2 12 3 13 4 5 8 9 0 1
14 12 15 13 10 8 11 6 9 7 4 5 2 3 0 1
14 10 15 11 12 8 13 6 9 7 2 3 4 5 0 1
14 12 15 13 6 4 7 10 5 11 8 9 2 3 0 1
14 10 15 11 6 2 7 12 3 13 8 9 4 5 0 1
14 6 15 7 12 4 13 10 5 11 2 3 8 9 0 1
14 6 15 7 10 2 11 12 3 13 4 5 8 9 0 1
14 12 15 10 13 8 11 6 9 7 4 5 2 3 0 1
14 10 15 12 11 8 13 6 9 7 2 3 4 5 0 1
14 12 15 6 13 4 7 10 5 11 8 9 2 3 0 1
14 10 15 6 11 2 7 12 3 13 8 9 4 5 0 1
14 6 15 12 7 4 13 10 5 11 2 3 8 9 0 1
14 6 15 10 7 2 11 12 3 13 4 5 8 9 0 1
14 12 10 15 13 8 11 6 9 7 4 5 2 3 0 1
14 10 12 15 11 8 13 6 9 7 2 3 4 5 0 1
14 12 6 15 13 4 7 10 5 11 8 9 2 3 0 1
14 10 6 15 11 2 7 12 3 13 8 9 4 5 0 1
14 6 12 15 7 4 13 10 5 11 2 3 8 9 0 1
14 6 10 15 7 2 11 12 3 13 4 5 8 9 0 1
14 12 10 15 8 13 11 6 9 7 4 5 2 3 0 1
14 10 12 15 8 11 13 6 9 7 2 3 4 5 0 1
14 12 6 15 4 13 7 10 5 11 8 9 2 3 0 1
14 10 6 15 2 11 7 12 3 13 8 9 4 5 0 1
14 6 12 15 4 7 13 10 5 11 2 3 8 9 0 1
14 6 10 15 2 7 11 12 3 13 4 5 8 9 0 1
14 12 15 13 10 8 6 11 9 7 4 5 2 3 0 1
14 10 15 11 12 8 6 13 9 7 2 3 4 5 0 1
14 12 15 13 6 4 10 7 5 11 8 9 2 3 0 1
14 10 15 11 6 2 12 7 3 13 8 9 4 5 0 1
14 6 15 7 12 4 10 13 5 11 2 3 8 9 0 1
14 6 15 7 10 2 12 11 3 13 4 5 8 9 0 1
14 12 15 10 13 8 6 11 9 7 4 5 2 3 0 1
14 10 15 12 11 8 6 13 9 7 2 3 4 5 0 1
14 12 15 6 13 4 10 7 5 11 8 9 2 3 0 1
14 10 15 6 11 2 12 7 3 13 8 9 4 5 0 1
14 6 15 12 7 4 10 13 5 11 2 3 8 9 0 1
14 6 15 10 7 2 12 11 3 13 4 5 8 9 0 1
14 12 10 15 13 8 6 11 9 7 4 5 2 3 0 1
14 10 12 15 11 8 6 13 9 7 2 3 4 5 0 1
14 12 6 15 13 4 10 7 5 11 8 9 2 3 0 1
14 10 6 15 11 2 12 7 3 13 8 9 4 5 0 1
14 6 12 15 7 4 10 13 5 11 2 3 8 9 0 1
14 6 10 15 7 2 12 11 3 13 4 5 8 9 0 1
14 12 10 15 8 13 6 11 9 7 4 5 2 3 0 1
14 10 12 15 8 11 6 13 9 7 2 3 4 5 0 1
14 12 6 15 4 13 10 7 5 11 8 9 2 3 0 1
14 10 6 15 2 11 12 7 3 13 8 9 4 5 0 1
14 6 12 15 4 7 10 13 5 11 2 3 8 9 0 1
14 6 10 15 2 7 12 11 3 13 4 5 8 9 0 1
14 15 12 13 10 11 6 8 7 9 4 5 2 3 0 1
14 15 10 11 12 13 6 8 7 9 2 3 4 5 0 1
14 15 12 13 6 7 10 4 11 5 8 9 2 3 0 1
14 15 10 11 6 7 12 2 13 3 8 9 4 5 0 1
14 15 6 7 12 13 10 4 11 5 2 3 8 9 0 1
14 15 6 7 10 11 12 2 13 3 4 5 8 9 0 1
14 12 15 13 10 11 6 8 7 9 4 5 2 3 0 1
14 10 15 11 12 13 6 8 7 9 2 3 4 5 0 1
14 12 15 13 6 7 10 4 11 5 8 9 2 3 0 1
14 10 15 11 6 7 12 2 13 3 8 9 4 5 0 1
14 6 15 7 12 13 10 4 11 5 2 3 8 9 0 1
14 6 15 7 10 11 12 2 13 3 4 5 8 9 0 1
14 15 12 10 13 11 6 8 7 9 4 5 2 3 0 1
14 15 10 12 11 13 6 8 7 9 2 3 4 5 0 1
14 15 12 6 13 7 10 4 11 5 8 9 2 3 0 1
14 15 10 6 11 7 12 2 13 3 8 9 4 5 0 1
14 15 6 12 7 13 10 4 11 5 2 3 8 9 0 1
14 15 6 10 7 11 12 2 13 3 4 5 8 9 0 1
14 12 15 10 13 11 6 8 7 9 4 5 2 3 0 1
14 10 15 12 11 13 6 8 7 9 2 3 4 5 0 1
14 12 15 6 13 7 10 4 11 5 8 9 2 3 0 1
14 10 15 6 11 7 12 2 13 3 8 9 4 5 0 1
14 6 15 12 7 13 10 4 11 5 2 3 8 9 0 1
14 6 15 10 7 11 12 2 13 3 4 5 8 9 0 1
14 15 12 13 10 6 11 8 7 9 4 5 2 3 0 1
14 15 10 11 12 6 13 8 7 9 2 3 4 5 0 1
14 15 12 13 6 10 7 4 11 5 8 9 2 3 0 1
14 15 10 11 6 12 7 2 13 3 8 9 4 5 0 1
14 15 6 7 12 10 13 4 11 5 2 3 8 9 0 1
14 15 6 7 10 12 11 2 13 3 4 5 8 9 0 1
14 12 15 13 10 6 11 8 7 9 4 5 2 3 0 1
14 10 15 11 12 6 13 8 7 9 2 3 4 5 0 1
14 12 15 13 6 10 7 4 11 5 8 9 2 3 0 1
14 10 15 11 6 12 7 2 13 3 8 9 4 5 0 1
14 6 15 7 12 10 13 4 11 5 2 3 8 9 0 1
14 6 15 7 10 12 11 2 13 3 4 5 8 9 0 1
14 15 12 10 13 6 11 8 7 9 4 5 2 3 0 1
14 15 10 12 11 6 13 8 7 9 2 3 4 5 0 1
14 15 12 6 13 10 7 4 11 5 8 9 2 3 0 1
14 15 10 6 11 12 7 2 13 3 8 9 4 5 0 1
14 15 6 12 7 10 13 4 11 5 2 3 8 9 0 1
14 15 6 10 7 12 11 2 13 3 4 5 8 9 0 1
14 12 15 10 13 6 11 8 7 9 4 5 2 3 0 1
14 10 15 12 11 6 13 8 7 9 2 3 4 5 0 1
14 12 15 6 13 10 7 4 11 5 8 9 2 3 0 1
14 10 15 6 11 12 7 2 13 3 8 9 4 5 0 1
14 6 15 12 7 10 13 4 11 5 2 3 8 9 0 1
14 6 15 10 7 12 11 2 13 3 4 5 8 9 0 1
14 12 15 13 10 6 8 11 7 9 4 5 2 3 0 1
14 10 15 11 12 6 8 13 7 9 2 3 4 5 0 1
14 12 15 13 6 10 4 7 11 5 8 9 2 3 0 1
14 10 15 11 6 12 2 7 13 3 8 9 4 5 0 1
14 6 15 7 12 10 4 13 11 5 2 3 8 9 0 1
14 6 15 7 10 12 2 11 13 3 4 5 8 9 0 1
14 12 15 10 13 6 8 11 7 9 4 5 2 3 0 1
14 10 15 12 11 6 8 13 7 9 2 3 4 5 0 1
14 12 15 6 13 10 4 7 11 5 8 9 2 3 0 1
14 10 15 6 11 12 2 7 13 3 8 9 4 5 0 1
14 6 15 12 7 10 4 13 11 5 2 3 8 9 0 1
14 6 15 10 7 12 2 11 13 3 4 5 8 9 0 1
14 12 10 15 13 6 8 11 7 9 4 5 2 3 0 1
14 10 12 15 11 6 8 13 7 9 2 3 4 5 0 1
14 12 6 15 13 10 4 7 11 5 8 9 2 3 0 1
14 10 6 15 11 12 2 7 13 3 8 9 4 5 0 1
14 6 12 15 7 10 4 13 11 5 2 3 8 9 0 1
14 6 10 15 7 12 2 11 13 3 4 5 8 9 0 1
14 15 12 13 10 11 6 7 8 9 4 5 2 3 0 1
14 15 10 11 12 13 6 7 8 9 2 3 4 5 0 1
14 15 12 13 6 7 10 11 4 5 8 9 2 3 0 1
14 15 10 11 6 7 12 13 2 3 8 9 4 5 0 1
14 15 6 7 12 13 10 11 4 5 2 3 8 9 0 1
14 15 6 7 10 11 12 13 2 3 4 5 8 9 0 1
14 15 12 10 13 11 6 7 8 9 4 5 2 3 0 1
14 15 10 12 11 13 6 7 8 9 2 3 4 5 0 1
14 15 12 6 13 7 10 11 4 5 8 9 2 3 0 1
14 15 10 6 11 7 12 13 2 3 8 9 4 5 0 1
14 15 6 12 7 13 10 11 4 5 2 3 8 9 0 1
14 15 6 10 7 11 12 13 2 3 4 5 8 9 0 1
14 15 12 13 10 6 11 7 8 9 4 5 2 3 0 1
14 15 10 11 12 6 13 7 8 9 2 3 4 5 0 1
14 15 12 13 6 10 7 11 4 5 8 9 2 3 0 1
14 15 10 11 6 12 7 13 2 3 8 9 4 5 0 1
14 15 6 7 12 10 13 11 4 5 2 3 8 9 0 1
14 15 6 7 10 12 11 13 2 3 4 5 8 9 0 1
14 15 12 10 13 6 11 7 8 9 4 5 2 3 0 1
14 15 10 12 11 6 13 7 8 9 2 3 4 5 0 1
14 15 12 6 13 10 7 11 4 5 8 9 2 3 0 1
14 15 10 6 11 12 7 13 2 3 8 9 4 5 0 1
14 15 6 12 7 10 13 11 4 5 2 3 8 9 0 1
14 15 6 10 7 12 11 13 2 3 4 5 8 9 0 1
14 12 15 13 10 8 11 9 6 4 7 5 2 3 0 1
14 10 15 11 12 8 13 9 6 2 7 3 4 5 0 1
14 12 15 13 6 4 7 5 10 8 11 9 2 3 0 1
14 10 15 11 6 2 7 3 12 8 13 9 4 5 0 1
14 6 15 7 12 4 13 5 10 2 11 3 8 9 0 1
14 6 15 7 10 2 11 3 12 4 13 5 8 9 0 1
14 12 15 10 13 8 11 9 6 4 7 5 2 3 0 1
14 10 15 12 11 8 13 9 6 2 7 3 4 5 0 1
14 12 15 6 13 4 7 5 10 8 11 9 2 3 0 1
14 10 15 6 11 2 7 3 12 8 13 9 4 5 0 1
14 6 15 12 7 4 13 5 10 2 11 3 8 9 0 1
14 6 15 10 7 2 11 3 12 4 13 5 8 9 0 1
14 12 10 15 13 8 11 9 6 4 7 5 2 3 0 1
14 10 12 15 11 8 13 9 6 2 7 3 4 5 0 1
14 12 6 15 13 4 7 5 10 8 11 9 2 3 0 1
14 10 6 15 11 2 7 3 12 8 13 9 4 5 0 1
14 6 12 15 7 4 13 5 10 2 11 3 8 9 0 1
14 6 10 15 7 2 11 3 12 4 13 5 8 9 0 1
14 12 10 15 8 13 11 9 6 4 7 5 2 3 0 1
14 10 12 15 8 11 13 9 6 2 7 3 4 5 0 1
14 12 6 15 4 13 7 5 10 8 11 9 2 3 0 1
14 10 6 15 2 11 7 3 12 8 13 9 4 5 0 1
14 6 12 15 4 7 13 5 10 2 11 3 8 9 0 1
14 6 10 15 2 7 11 3 12 4 13 5 8 9 0 1
14 12 10 8 15 13 11 9 6 4 7 5 2 3 0 1
14 10 12 8 15 11 13 9 6 2 7 3 4 5 0 1
14 12 6 4 15 13 7 5 10 8 11 9 2 3 0 1
14 10 6 2 15 11 7 3 12 8 13 9 4 5 0 1
14 6 12 4 15 7 13 5 10 2 11 3 8 9 0 1
14 6 10 2 15 7 11 3 12 4 13 5 8 9 0 1
14 12 15 13 10 8 11 6 9 4 7 5 2 3 0 1
14 10 15 11 12 8 13 6 9 2 7 3 4 5 0 1
14 12 15 13 6 4 7 10 5 8 11 9 2 3 0 1
14 10 15 11 6 2 7 12 3 8 13 9 4 5 0 1
14 6 15 7 12 4 13 10 5 2 11 3 8 9 0 1
14 6 15 7 10 2 11 12 3 4 13 5 8 9 0 1
14 12 15 10 13 8 11 6 9 4 7 5 2 3 0 1
14 10 15 12 11 8 13 6 9 2 7 3 4 5 0 1
14 12 15 6 13 4 7 10 5 8 11 9 2 3 0 1
14 10 15 6 11 2 7 12 3 8 13 9 4 5 0 1
14 6 15 12 7 4 13 10 5 2 11 3 8 9 0 1
14 6 15 10 7 2 11 12 3 4 13 5 8 9 0 1
14 12 10 15 13 8 11 6 9 4 7 5 2 3 0 1
14 10 12 15 11 8 13 6 9 2 7 3 4 5 0 1
14 12 6 15 13 4 7 10 5 8 11 9 2 3 0 1
14 10 6 15 11 2 7 12 3 8 13 9 4 5 0 1
14 6 12 15 7 4 13 10 5 2 11 3 8 9 0 1
14 6 10 15 7 2 11 12 3 4 13 5 8 9 0 1
14 12 10 15 8 13 11 6 9 4 7 5 2 3 0 1
14 10 12 15 8 11 13 6 9 2 7 3 4 5 0 1
14 12 6 15 4 13 7 10 5 8 11 9 2 3 0 1
14 10 6 15 2 11 7 12 3 8 13 9 4 5 0 1
14 6 12 15 4 7 13 10 5 2 11 3 8 9 0 1
14 6 10 15 2 7 11 12 3 4 13 5 8 9 0 1
14 12 10 8 15 13 11 6 9 4 7 5 2 3 0 1
14 10 12 8 15 11 13 6 9 2 7 3 4 5 0 1
14 12 6 4 15 13 7 10 5 8 11 9 2 3 0 1
14 10 6 2 15 11 7 12 3 8 13 9 4 5 0 1
14 6 12 4 15 7 13 10 5 2 11 3 8 9 0 1
14 6 10 2 15 7 11 12 3 4 13 5 8 9 0 1
14 12 15 13 10 8 6 11 9 4 7 5 2 3 0 1
14 10 15 11 12 8 6 13 9 2 7 3 4 5 0 1
14 12 15 13 6 4 10 7 5 8 11 9 2 3 0 1
14 10 15 11 6 2 12 7 3 8 13 9 4 5 0 1
14 6 15 7 12 4 10 13 5 2 11 3 8 9 0 1
14 6 15 7 10 2 12 11 3 4 13 5 8 9 0 1
14 12 15 10 13 8 6 11 9 4 7 5 2 3 0 1
14 10 15 12 11 8 6 13 9 2 7 3 4 5 0 1
14 12 15 6 13 4 10 7 5 8 11 9 2 3 0 1
14 10 15 6 11 2 12 7 3 8 13 9 4 5 0 1
14 6 15 12 7 4 10 13 5 2 11 3 8 9 0 1
14 6 15 10 7 2 12 11 3 4 13 5 8 9 0 1
14 12 10 15 13 8 6 11 9 4 7 5 2 3 0 1
14 10 12 15 11 8 6 13 9 2 7 3 4 5 0 1
14 12 6 15 13 4 10 7 5 8 11 9 2 3 0 1
14 10 6 15 11 2 12 7 3 8 13 9 4 5 0 1
14 6 12 15 7 4 10 13 5 2 11 3 8 9 0 1
14 6 10 15 7 2 12 11 3 4 13 5 8 9 0 1
14 12 10 15 8 13 6 11 9 4 7 5 2 3 0 1
14 10 12 15 8 11 6 13 9 2 7 3 4 5 0 1
14 12 6 15 4 13 10 7 5 8 11 9 2 3 0 1
14 10 6 15 2 11 12 7 3 8 13 9 4 5 0 1
14 6 12 15 4 7 10 13 5 2 11 3 8 9 0 1
14 6 10 15 2 7 12 11 3 4 13 5 8 9 0 1
14 12 10 8 15 13 6 11 9 4 7 5 2 3 0 1
14 10 12 8 15 11 6 13 9 2 7 3 4 5 0 1
14 12 6 4 15 13 10 7 5 8 11 9 2 3 0 1
14 10 6 2 15 11 12 7 3 8 13 9 4 5 0 1
14 6 12 4 15 7 10 13 5 2 11 3 8 9 0 1
14 6 10 2 15 7 12 11 3 4 13 5 8 9 0 1
14 12 15 13 10 8 6 11 4 9 7 5 2 3 0 1
14 10 15 11 12 8 6 13 2 9 7 3 4 5 0 1
14 12 15 13 6 4 10 7 8 5 11 9 2 3 0 1
14 10 15 11 6 2 12 7 8 3 13 9 4 5 0 1
14 6 15 7 12 4 10 13 2 5 11 3 8 9 0 1
14 6 15 7 10 2 12 11 4 3 13 5 8 9 0 1
14 12 15 10 13 8 6 11 4 9 7 5 2 3 0 1
14 10 15 12 11 8 6 13 2 9 7 3 4 5 0 1
14 12 15 6 13 4 10 7 8 5 11 9 2 3 0 1
14 10 15 6 11 2 12 7 8 3 13 9 4 5 0 1
14 6 15 12 7 4 10 13 2 5 11 3 8 9 0 1
14 6 15 10 7 2 12 11 4 3 13 5 8 9 0 1
14 12 10 15 13 8 6 11 4 9 7 5 2 3 0 1
14 10 12 15 11 8 6 13 2 9 7 3 4 5 0 1
14 12 6 15 13 4 10 7 8 5 11 9 2 3 0 1
14 10 6 15 11 2 12 7 8 3 13 9 4 5 0 1
14 6 12 15 7 4 10 13 2 5 11 3 8 9 0 1
14 6 10 15 7 2 12 11 4 3 13 5 8 9 0 1
14 12 10 15 8 13 6 11 4 9 7 5 2 3 0 1
14 10 12 15 8 11 6 13 2 9 7 3 4 5 0 1
14 12 6 15 4 13 10 7 8 5 11 9 2 3 0 1
14 10 6 15 2 11 12 7 8 3 13 9 4 5 0 1
14 6 12 15 4 7 10 13 2 5 11 3 8 9 0 1
14 6 10 15 2 7 12 11 4 3 13 5 8 9 0 1
14 12 10 8 15 13 6 11 4 9 7 5 2 3 0 1
14 10 12 8 15 11 6 13 2 9 7 3 4 5 0 1
14 12 6 4 15 13 10 7 8 5 11 9 2 3 0 1
14 10 6 2 15 11 12 7 8 3 13 9 4 5 0 1
14 6 12 4 15 7 10 13 2 5 11 3 8 9 0 1
14 6 10 2 15 7 12 11 4 3 13 5 8 9 0 1
14 12 10 15 8 6 13 11 4 9 7 5 2 3 0 1
14 10 12 15 8 6 11 13 2 9 7 3 4 5 0 1
14 12 6 15 4 10 13 7 8 5 11 9 2 3 0 1
14 10 6 15 2 12 11 7 8 3 13 9 4 5 0 1
14 6 12 15 4 10 7 13 2 5 11 3 8 9 0 1
14 6 10 15 2 12 7 11 4 3 13 5 8 9 0 1
14 12 10 8 15 6 13 11 4 9 7 5 2 3 0 1
14 10 12 8 15 6 11 13 2 9 7 3 4 5 0 1
14 12 6 4 15 10 13 7 8 5 11 9 2 3 0 1
14 10 6 2 15 12 11 7 8 3 13 9 4 5 0 1
14 6 12 4 15 10 7 13 2 5 11 3 8 9 0 1
14 6 10 2 15 12 7 11 4 3 13 5 8 9 0 1
14 12 15 13 10 8 6 4 11 9 7 5 2 3 0 1
14 10 15 11 12 8 6 2 13 9 7 3 4 5 0 1
14 12 15 13 6 4 10 8 7 5 11 9 2 3 0 1
14 10 15 11 6 2 12 8 7 3 13 9 4 5 0 1
14 6 15 7 12 4 10 2 13 5 11 3 8 9 0 1
14 6 15 7 10 2 12 4 11 3 13 5 8 9 0 1
14 12 15 10 13 8 6 4 11 9 7 5 2 3 0 1
14 10 15 12 11 8 6 2 13 9 7 3 4 5 0 1
14 12 15 6 13 4 10 8 7 5 11 9 2 3 0 1
14 10 15 6 11 2 12 8 7 3 13 9 4 5 0 1
14 6 15 12 7 4 10 2 13 5 11 3 8 9 0 1
14 6 15 10 7 2 12 4 11 3 13 5 8 9 0 1
14 12 10 15 13 8 6 4 11 9 7 5 2 3 0 1
14 10 12 15 11 8 6 2 13 9 7 3 4 5 0 1
14 12 6 15 13 4 10 8 7 5 11 9 2 3 0 1
14 10 6 15 11 2 12 8 7 3 13 9 4 5 0 1
14 6 12 15 7 4 10 2 13 5 11 3 8 9 0 1
14 6 10 15 7 2 12 4 11 3 13 5 8 9 0 1
14 12 10 15 8 13 6 4 11 9 7 5 2 3 0 1
14 10 12 15 8 11 6 2 13 9 7 3 4 5 0 1
14 12 6 15 4 13 10 8 7 5 11 9 2 3 0 1
14 10 6 15 2 11 12 8 7 3 13 9 4 5 0 1
14 6 12 15 4 7 10 2 13 5 11 3 8 9 0 1
14 6 10 15 2 7 12 4 11 3 13 5 8 9 0 1
14 12 10 8 15 13 6 4 11 9 7 5 2 3 0 1
14 10 12 8 15 11 6 2 13 9 7 3 4 5 0 1
14 12 6 4 15 13 10 8 7 5 11 9 2 3 0 1
14 10 6 2 15 11 12 8 7 3 13 9 4 5 0 1
14 6 12 4 15 7 10 2 13 5 11 3 8 9 0 1
14 6 10 2 15 7 12 4 11 3 13 5 8 9 0 1
14 12 10 15 8 6 13 4 11 9 7 5 2 3 0 1
14 10 12 15 8 6 11 2 13 9 7 3 4 5 0 1
14 12 6 15 4 10 13 8 7 5 11 9 2 3 0 1
14 10 6 15 2 12 11 8 7 3 13 9 4 5 0 1
14 6 12 15 4 10 7 2 13 5 11 3 8 9 0 1
14 6 10 15 2 12 7 4 11 3 13 5 8 9 0 1
14 12 10 8 15 6 13 4 11 9 7 5 2 3 0 1
14 10 12 8 15 6 11 2 13 9 7 3 4 5 0 1
14 12 6 4 15 10 13 8 7 5 11 9 2 3 0 1
14 10 6 2 15 12 11 8 7 3 13 9 4 5 0 1
14 6 12 4 15 10 7 2 13 5 11 3 8 9 0 1
14 6 10 2 15 12 7 4 11 3 13 5 8 9 0 1
14 12 10 8 6 15 13 4 11 9 7 5 2 3 0 1
14 10 12 8 6 15 11 2 13 9 7 3 4 5 0 1
14 12 6 4 10 15 13 8 7 5 11 9 2 3 0 1
14 10 6 2 12 15 11 8 7 3 13 9 4 5 0 1
14 6 12 4 10 15 7 2 13 5 11 3 8 9 0 1
14 6 10 2 12 15 7 4 11 3 13 5 8 9 0 1
14 12 10 8 6 15 4 13 11 9 7 5 2 3 0 1
14 10 12 8 6 15 2 11 13 9 7 3 4 5 0 1
14 12 6 4 10 15 8 13 7 5 11 9 2 3 0 1
14 10 6 2 12 15 8 11 7 3 13 9 4 5 0 1
14 6 12 4 10 15 2 7 13 5 11 3 8 9 0 1
14 6 10 2 12 15 4 7 11 3 13 5 8 9 0 1
14 12 10 8 6 4 15 13 11 9 7 5 2 3 0 1
14 10 12 8 6 2 15 11 13 9 7 3 4 5 0 1
14 12 6 4 10 8 15 13 7 5 11 9 2 3 0 1
14 10 6 2 12 8 15 11 7 3 13 9 4 5 0 1
14 6 12 4 10 2 15 7 13 5 11 3 8 9 0 1
14 6 10 2 12 4 15 7 11 3 13 5 8 9 0 1
14 15 12 13 10 6 11 8 7 4 9 5 2 3 0 1
14 15 10 11 12 6 13 8 7 2 9 3 4 5 0 1
14 15 12 13 6 10 7 4 11 8 5 9 2 3 0 1
14 15 10 11 6 12 7 2 13 8 3 9 4 5 0 1
14 15 6 7 12 10 13 4 11 2 5 3 8 9 0 1
14 15 6 7 10 12 11 2 13 4 3 5 8 9 0 1
14 12 15 13 10 6 11 8 7 4 9 5 2 3 0 1
14 10 15 11 12 6 13 8 7 2 9 3 4 5 0 1
14 12 15 13 6 10 7 4 11 8 5 9 2 3 0 1
14 10 15 11 6 12 7 2 13 8 3 9 4 5 0 1
14 6 15 7 12 10 13 4 11 2 5 3 8 9 0 1
14 6 15 7 10 12 11 2 13 4 3 5 8 9 0 1
14 15 12 10 13 6 11 8 7 4 9 5 2 3 0 1
14 15 10 12 11 6 13 8 7 2 9 3 4 5 0 1
14 15 12 6 13 10 7 4 11 8 5 9 2 3 0 1
14 15 10 6 11 12 7 2 13 8 3 9 4 5 0 1
14 15 6 12 7 10 13 4 11 2 5 3 8 9 0 1
14 15 6 10 7 12 11 2 13 4 3 5 8 9 0 1
14 12 15 10 13 6 11 8 7 4 9 5 2 3 0 1
14 10 15 12 11 6 13 8 7 2 9 3 4 5 0 1
14 12 15 6 13 10 7 4 11 8 5 9 2 3 0 1
14 10 15 6 11 12 7 2 13 8 3 9 4 5 0 1
14 6 15 12 7 10 13 4 11 2 5 3 8 9 0 1
14 6 15 10 7 12 11 2 13 4 3 5 8 9 0 1
14 12 15 10 6 13 11 8 7 4 9 5 2 3 0 1
14 10 15 12 6 11 13 8 7 2 9 3 4 5 0 1
14 12 15 6 10 13 7 4 11 8 5 9 2 3 0 1
14 10 15 6 12 11 7 2 13 8 3 9 4 5 0 1
14 6 15 12 10 7 13 4 11 2 5 3 8 9 0 1
